GENIE3_links,GRNBOOST2_links,PIDC_links,phase_synchrony_links
PDLIM1_RPL13,RAC1_RPS28,CCR7_S100A6,CD8B_CTSW
CD37_HLA-DQA2,BRI3_ISG20,CCL4_GPX1,SAMD3_SPI1
CST3_HLA-DMA,IL7R_RPS23,BRI3_MS4A1,B2M_FCN1
CYBA_SPIB,IL7R_TYROBP,NPC2_PKIG,CD37_RARRES3
APOBEC3G_CD8B,FCER2_HLA-DMB,CD3D_HLA-DOB,PKIG_SAMD3
RPL21_RPS13,CCR7_HLA-DRA,APMAP_CFP,CCL4_CFP
RARRES3_TIGIT,CD3D_GZMK,HLA-DOB_HLA-DPA1,AP1S2_BANK1
HLA-DMB_LGALS1,FCRLA_RPS3,RPL30_RPL35A,AP1S2_RPL30
CD74_RPL23A,APMAP_CD74,EAF2_TMEM66,LGALS3_RPL5
HOPX_RPS10,LDHB_MATK,LGALS1_SAMD3,HLA-DQA2_RPL9
RPS10_TPT1,FTH1_KLRG1,CST7_HLA-DRB1,CXCR4_HCST
FCGRT_NCR3,LYAR_SAT1,HOPX_RPSA,RARRES3_RPS11
BLK_RPSA,RARRES3_RPS23,EEF1A1_LAG3,HLA-DMA_KIAA0125
EEF1A1_SH2D1A,CDA_SMIM14,CXCR4_GABARAP,HCST_RPL5
RPL18A_SAT1,NOSIP_S100A4,S100A6_SAMD3,CHST12_S100A9
HLA-DMB_S100A11,CST3_TYMP,C12orf75_RAC1,FGFBP2_SAT1
HVCN1_P2RX5,LGALS1_PYCARD,CHST12_S100A6,CD68_CHST12
CD40_HLA-DQB1,HLA-DRB5_TKT,GZMM_PYCARD,RPL32_RPS11
AC092580.4_RPS12,MS4A6A_RPL18A,APMAP_GZMH,CHST12_CST3
CD8A_HLA-DPB1,SERPINA1_TCL1A,PYCARD_RPL32,CD8B_TKT
BLK_GZMM,CD79A_RPLP0,CST7_FCN1,RPL5_RPS18
LGALS3_VPREB3,RARRES3_TMEM66,BRI3_S100A8,CYB561A3_RPL10A
HLA-E_RPS29,APOBEC3G_LAG3,APMAP_NCF2,OAZ1_RPL30
BLK_SAMD3,PFN1_PRF1,GPX1_S100A8,CHST12_GZMA
EEF1A1_HLA-A,FCRL6_LGALS2,HLA-DPA1_RPLP2,ARPC5L_LGALS1
KLRG1_RPS14,BANK1_PSAP,PPAPDC1B_PYCARD,CD3E_TYMP
LCK_TPT1,GZMH_SNX2,CST3_FTH1,LGALS3_TKT
CD8B_HCST,RPL5_TMEM66,BLK_LY86,PPAPDC1B_RPL18A
HLA-DMB_HLA-DQA1,CCR7_RPS14,RPS14_TSPO,APMAP_LCK
GZMA_RPL5,LGALS3_RPL3,CD3D_RPS11,CD3E_SMIM14
APMAP_GZMH,GPX1_RPS6,HLA-DQA1_LAG3,FTH1_RAC1
LGALS3_TCL1A,HLA-DQB1_TIGIT,CXCR4_KIAA0125,CD8B_RPL5
MATK_RPL5,FTH1_RARRES3,CFP_LCK,RPL5_SMIM14
CD79B_GSTP1,FCER1G_RPS27,BRI3_FCER2,AP1S2_GABARAP
NCR3_RPS13,ISG20_SNX2,CCL4_RPS18,HLA-DRA_MS4A1
B2M_HLA-DRB1,BANK1_S100A11,GPX1_RPSA,CD79B_RPL18A
PNOC_TSPAN13,NPC2_TPT1,HOPX_SERPINA1,HLA-E_RPL27A
FCGRT_S100A11,NPC2_SNX2,CCL5_RPS23,PKIG_PRF1
PTPRCAP_RPS6,RPL30_TMEM66,CCL4_FCER1G,AP1S2_SH2D2A
LCK_RPL10,FCER1G_LINC00926,AP1S2_LCK,GABARAP_SNX2
LTB_PRF1,PFN1_RPL18A,PPAPDC1B_RPS25,CCR7_CD99
LAG3_SH2D2A,BANK1_RPS15A,OAZ1_RAC1,HCST_HLA-DPA1
CXCR4_RPS18,LGALS2_RPS5,HLA-DRA_RPL10A,HLA-DOB_RPL10A
MALAT1_SAMD3,RPL31_RPS28,IL32_RPL3,LDHB_RPS14
CXCR4_GZMA,HLA-E_RPL3,LGALS2_PFN1,LYZ_MATK
GSTP1_SH2D1A,NPM1_P2RX5,CYBA_GRN,CST7_HLA-DMB
LINC00926_LYZ,BANK1_CD37,GNG7_GPX1,RPS13_RPS3
CXCR4_LGALS2,APMAP_COTL1,EAF2_GABARAP,CD37_LGALS3
HLA-DPA1_RPL18A,FTL_GZMH,CD8B_RPS28,KIAA0125_LDHB
MS4A6A_PTPRCAP,P2RX5_TALDO1,HLA-A_HLA-DRB1,CD37_SAT1
GZMM_RPL18A,MARCH1_NEAT1,HLA-DPB1_P2RX5,BRI3_CD37
GZMK_S100A11,GRN_SMIM14,LDHB_TMEM66,PRF1_S100A4
RPL27A_TPT1,GRN_NPC2,CD40_RARRES3,HCST_RPS13
MALAT1_TPT1,RPL31_RPL9,FGFBP2_RPL18A,FTH1_HLA-A
C12orf75_LYZ,PTPRCAP_RPS27A,ARPC5L_RPS20,CD37_RPS5
CD3D_RPL9,GZMH_RPL14,CST7_RARRES3,LAG3_RPS3A
IL7R_PRF1,LINC00926_RPS14,PDLIM1_PTPRCAP,ARPC5L_HLA-DOB
GABARAP_NEAT1,RARRES3_RPL13,RPL36_SNX2,C12orf75_RPS13
CTSW_RPS4X,HLA-DOB_IL7R,MATK_SPI1,HLA-DOB_RPS25
CD79B_COTL1,GABARAP_PRF1,CYB561A3_TKT,CD37_RPL32
CFD_HLA-DRA,FCRL6_RPS11,NCR3_TYROBP,LY86_MALAT1
HLA-DRB1_RPL13,KIAA0125_TSPO,CYBA_GSTP1,HLA-A_HLA-DRA
IL32_RPL9,EEF1A1_TYROBP,PRF1_RPS28,HLA-A_PDLIM1
CEBPD_S100A8,CD79A_S100A8,CD68_GZMM,AP1S2_RPLP0
CTSS_S100A9,GABARAP_RPS14,GNG7_HLA-DMB,HLA-DPB1_PFN1
LDHB_PYCARD,LTB_RPL14,NCR3_SERPINA1,GZMA_HLA-DQA2
LGALS3_RPL11,CFP_HLA-DRB5,CTSW_RPL10A,CD8A_SERPINA1
B2M_RPS27A,RPL18A_RPS10,C12orf75_GSTP1,RPS25_S100A4
RPL18A_RPL21,CD68_CD99,RPL5_TSPAN13,HLA-DQA2_RPL13A
EAF2_GZMA,FGFBP2_LYZ,HLA-DMA_RPS14,PRF1_SERPINA1
NOSIP_RPL13,NKG7_SNX2,CD79A_RPL21,LDHB_MS4A1
LYAR_RPS10,CD37_RPL27A,HVCN1_PSAP,ARPC5L_SERPINA1
LGALS1_S100A11,CCR7_EAF2,CD72_CFD,APOBEC3G_KIAA0125
HLA-DQA1_TCL1A,AC092580.4_HOPX,CCL5_SERPINA1,NCR3_RPS11
GPX1_RPS14,CFP_RPS11,FCGRT_TSPAN13,LDHB_RPS11
LY86_RPSA,P2RX5_PSAP,CFD_IL7R,CEBPD_TYROBP
IL32_LDHB,RPS15A_RPS3,CST7_TALDO1,CCR7_HLA-A
FCRL6_RPS14,CCL5_NCR3,RPS10_TSPAN13,HLA-A_LGALS1
HCST_PSAP,CD2_GZMA,NOSIP_RPL21,HLA-A_SAT1
CCL4_MATK,APOBEC3G_CD74,CEBPD_PFN1,APOBEC3G_PFN1
GABARAP_GZMM,CST7_RPL13A,CD247_NPC2,HLA-A_HLA-DPB1
CD8B_CTSW,LGALS3_LINC00926,BRI3_CD247,CHST12_HLA-E
FCRL6_RPL36,NCF2_NKG7,BLVRB_HVCN1,LCK_RAC1
CD79B_HLA-DMB,FGFBP2_HLA-DMA,BLVRB_GZMM,COTL1_SNX2
CD2_HCST,CD8A_HLA-DQA1,CD79A_LYAR,CFD_TSPO
CCL5_HOPX,RPS29_RPS3,FCRL6_RPS20,PDLIM1_RPL23A
APMAP_IL32,GZMA_TKT,BLVRB_P2RX5,CD40_CD8B
MS4A1_TKT,CD37_TKT,APOBEC3G_MATK,C12orf75_RPS3A
CCL5_TALDO1,NCR3_PFN1,NCR3_PYCARD,FCRLA_TALDO1
CFD_COTL1,FTH1_RPS12,FCRLA_NEAT1,PPAPDC1B_TALDO1
GSTP1_RPL27A,GABARAP_RPS25,CD74_RPS23,CD247_CD3D
CD79B_CTSS,NPM1_PSAP,RPS13_RPS23,NCR3_TALDO1
CD99_LYZ,LYAR_SAMD3,LGALS3_TSPAN13,CD2_FTH1
MYL12A_PYCARD,ARPC5L_SPI1,LAG3_RPS28,CD2_HLA-DRA
LGALS3_TKT,FGFBP2_HLA-E,CTSW_RPS20,CD79A_HLA-DRA
CD40_RPS6,RPS3_RPS3A,ISG20_RPL11,NOSIP_SNX2
CD72_SPIB,LYZ_PSAP,CEBPD_HLA-DQA2,CYB561A3_RPS12
NPM1_RPL27A,HLA-DMB_HLA-DRB5,HLA-DRB5_LTB,APOBEC3G_CD2
CST7_PSAP,HLA-E_RPL30,SH2D1A_SNX2,IL32_PPAPDC1B
CTSS_RPL21,BLVRB_TKT,LAG3_RPS25,CD79A_CD8B
NCR3_RPS14,GZMK_PPAPDC1B,HLA-E_P2RX5,FTL_RPS12
HLA-B_NCR3,CEBPD_RPL32,SH2D2A_TALDO1,FCN1_RPL23A
CCR7_PDLIM1,RPL36_SH2D2A,C12orf75_RPS13,MYL12A_RPL13A
AC092580.4_TMEM66,S100A8_TKT,CD247_RPL35A,GZMA_TSPO
GZMK_RPL30,RPS13_SH2D2A,LTB_NPM1,CCR7_RPS12
HLA-DRB5_NPM1,RARRES3_TALDO1,APMAP_PTPRCAP,BLK_RPL23A
CD37_GSTP1,RPL10A_S100A4,HLA-E_S100A4,CEBPD_TSPO
PYCARD_S100A9,HLA-A_RPL27A,CD72_RPS5,COTL1_SAMD3
CXCR4_RPL11,CD8B_RPL13,NCR3_TPT1,HLA-E_PYCARD
COTL1_GPX1,GNG7_ISG20,BRI3_TSPAN13,CHST12_TALDO1
RPL11_S100A6,CD37_HVCN1,CCL5_HLA-DQA2,CST7_SMIM14
RARRES3_RPSA,CXCR4_RPLP2,CD99_RPL18A,SPIB_TSPO
CXCR4_LYAR,CD247_RPS28,AIF1_P2RX5,CD247_S100A8
CD74_OAZ1,FCRL6_RPL32,CFP_KIAA0125,TALDO1_TYMP
LST1_NEAT1,CD68_GZMH,MALAT1_SH2D1A,LDHB_TALDO1
EEF1A1_RPS25,CD79A_GZMH,EEF1A1_KIAA0125,BANK1_TALDO1
NPC2_RPS4X,CD68_MS4A6A,PSAP_TSPAN13,CD79B_TALDO1
MALAT1_RPL13,ISG20_TYROBP,LYZ_SNX2,PRF1_RPL31
RPL5_SH2D2A,BRI3_RPS25,CD8A_LGALS1,CD247_RPS27A
RPS12_TSPO,CD72_PPAPDC1B,CCL4_IL7R,FCRL6_TALDO1
CTSW_NOSIP,FCRLA_RPS5,FGFBP2_RPSA,GSTP1_MYL12A
C12orf75_RAC1,LTB_TSPAN13,HLA-DRB1_RPL35A,SAMD3_TCL1A
CD8A_S100A8,CYBA_NCR3,HLA-A_MS4A1,HCST_RPS23
NPC2_S100A4,CYB561A3_DUSP2,HLA-B_HLA-DOB,LST1_RPL30
CD2_NCR3,BRI3_SH2D1A,FTH1_HLA-DRB1,CD8A_CHST12
CD74_SH2D1A,LGALS1_LYZ,BLVRB_CD79A,RPS14_TSPO
CD72_CTSW,CD99_PSAP,IRF8_TMEM66,GZMK_PYCARD
BLK_LYZ,AP1S2_LCK,FCRL6_RARRES3,RPL11_S100A11
APOBEC3G_FCGRT,NOSIP_PFN1,NCR3_TKT,GZMK_PPAPDC1B
NPM1_RPS18,CD68_FCRL6,CXCR4_HLA-DQB1,SAT1_TKT
PSAP_SNX2,GSTP1_RPL18A,FCRLA_RPL9,GZMK_TCL1A
APOBEC3G_GPX1,CST7_MATK,CD247_TALDO1,HLA-A_TYMP
APOBEC3G_GRN,APOBEC3G_RPS23,RPS14_SH2D1A,HLA-E_MYL12A
CHST12_RPL36,C12orf75_CST3,IRF8_RPS18,CD79B_RPL10A
S100A6_TALDO1,CD247_HVCN1,GZMH_RPL13A,LYAR_TYMP
CTSW_RPS3,PPAPDC1B_RPL11,CD68_TSPAN13,FGFBP2_TYMP
MATK_RPL10A,CD3E_RPL27A,HLA-E_TIGIT,LGALS1_LINC00926
HLA-DQB1_OAZ1,CD79A_RPS11,RPL10A_SH2D2A,PNOC_RPL18A
HLA-DMA_TPT1,CD37_NKG7,RAC1_SH2D1A,FCRLA_SNX2
RPL14_RPS12,FCRL6_RPL11,LCK_TYMP,APMAP_APOBEC3G
CD37_CTSW,FCRL6_SH2D2A,CD74_NPC2,S100A4_TKT
C12orf75_GABARAP,HLA-DRB1_HVCN1,LDHB_RPL36,GZMK_P2RX5
CCL5_MS4A1,RPL36_SERPINA1,CCR7_HLA-B,LGALS1_RPL13A
HLA-E_RPS13,OAZ1_RPS27A,HLA-DRB5_RPS4X,CD3E_HLA-DMA
RPL13_RPL14,CCL5_SH2D2A,CD37_HLA-B,CHST12_GSTP1
CDA_RAC1,CEBPD_S100A4,CEBPD_HLA-DOB,HVCN1_PTPRCAP
APMAP_CD3E,LYAR_S100A11,CDA_MATK,APOBEC3G_CST7
CD3D_NCR3,NCF2_RPL10,CD79B_FGFBP2,BLVRB_GNG7
RPS20_TCL1A,RPLP2_TALDO1,NPC2_RPL27A,CD2_LGALS2
APMAP_RPLP2,FCRLA_RPS28,CD8B_VPREB3,CD2_NCR3
HLA-B_RPL21,RPL11_RPS13,CCL5_NCF2,GZMK_TMEM66
CD99_GZMH,RPL10A_TKT,FCRL6_HLA-A,GZMK_LAG3
CTSW_NPM1,MALAT1_RPL13,HLA-DQB1_LYZ,CST7_TCL1A
CXCR4_TKT,CD8A_KLRG1,CD3D_P2RX5,C12orf75_HOPX
RPL35A_RPS11,GZMA_RPSA,RPL5_S100A11,CD247_SH2D2A
CD8B_MALAT1,CCL4_OAZ1,S100A11_TPT1,CD79A_HLA-DMB
CYB561A3_RPS4X,OAZ1_RPS28,CYB561A3_NCF2,CCR7_CD79A
AIF1_RPS4X,CD68_GZMA,PKIG_TIGIT,CD79B_RPS14
CYB561A3_TKT,GABARAP_RPLP0,NCR3_PDLIM1,MS4A1_TSPO
NKG7_SH2D1A,CD37_PTPRCAP,PTPRCAP_RPL13A,COTL1_RPS14
C12orf75_RPL27A,BLVRB_CD2,CD79B_LTB,CD2_CD8B
CD79B_RPS20,CD14_RPL32,MATK_RPLP0,LYAR_PNOC
C12orf75_RPL31,MARCH1_RPS29,PYCARD_SH2D2A,CD79A_MATK
CFD_PFN1,NEAT1_RPL36,APMAP_FTH1,APMAP_GZMM
BLVRB_GSTP1,KLRG1_SAT1,CD79A_RPLP2,BLK_RPL11
CCL4_RPS13,HLA-A_RPL31,P2RX5_RAC1,CD3D_CD3E
CD37_CEBPD,CXCR4_RPL10,OAZ1_RPL31,GZMK_RPL35A
CYB561A3_FCER1G,HLA-B_MATK,APMAP_SPI1,PSAP_RPL35A
FTL_RPL21,CST3_CXCR4,CDA_HOPX,CD68_LAG3
GZMK_TSPAN13,SPI1_TSPO,FTL_GSTP1,FGFBP2_TCL1A
IL7R_RPS11,FCRL6_GPX1,OAZ1_PFN1,BANK1_LYAR
CCL4_RPS3,FCRLA_LYAR,KLRG1_RPS10,CYBA_RPS10
RPL13A_SMIM14,HLA-DQA1_LYZ,NPC2_S100A4,LGALS3_SAMD3
FTH1_TALDO1,BLVRB_IRF8,GZMM_RPSA,RPL35A_TALDO1
PTPRCAP_RPLP0,CD3D_HLA-C,FCER2_GPX1,AIF1_BANK1
RPS5_S100A9,FTH1_S100A9,LINC00926_RPS25,DUSP2_HLA-C
CD2_GZMM,HLA-DQA1_RPS13,CHST12_RPS14,CYBA_MATK
HOPX_RPS18,GABARAP_TCL1A,AC092580.4_SERPINA1,IL7R_LDHB
CTSS_SERPINA1,AIF1_EEF1A1,IL32_S100A8,FCER2_LGALS1
CST3_RPL3,C12orf75_TKT,HLA-DPA1_S100A6,LGALS1_PSAP
MALAT1_RPS18,C12orf75_RPS10,GSTP1_RPS3,GPX1_LYAR
AP1S2_TALDO1,NCR3_RPL21,LCK_S100A6,CD3D_FCER2
ARPC5L_HLA-DOB,CD2_HLA-DRA,KLRG1_RPL23A,KLRG1_NEAT1
CHST12_GZMH,KIAA0125_RPS15A,IL7R_LCK,OAZ1_RPS29
RPS27_TALDO1,DUSP2_RPL5,CD3D_LINC00926,CD79B_PSAP
LAG3_RPL11,PNOC_TALDO1,CFD_MATK,BLK_RPL10A
LGALS1_SERPINA1,BANK1_SAT1,CD68_GNG7,MARCH1_MATK
IL32_NPC2,FTH1_LGALS2,RPS29_RPS4X,BLK_RPS25
RPS11_RPS28,HOPX_TIGIT,RPL31_RPL5,HLA-DMB_HVCN1
GZMM_PDLIM1,CD3E_GZMH,MYL12A_RPSA,HLA-A_NEAT1
CTSW_IRF8,GZMK_TMEM66,PFN1_RPL9,ARPC5L_BLK
HLA-DRB1_PPAPDC1B,BLK_FGFBP2,FTH1_SH2D1A,ARPC5L_BRI3
GRN_TALDO1,RPLP2_TPT1,LAG3_RPL27A,APOBEC3G_PSAP
CYBA_RPS5,MS4A1_RPS14,CEBPD_VPREB3,CCL5_RPS5
MS4A6A_TSPAN13,TIGIT_TMEM66,PNOC_RPS3,GZMK_NPC2
CEBPD_SAT1,APMAP_C12orf75,FCER1G_FCER2,ISG20_S100A8
APMAP_CD2,GPX1_PYCARD,C12orf75_RPL21,HLA-DRB1_NPC2
RAC1_RPL10A,HLA-B_RPL35A,CHST12_HLA-A,NCR3_SNX2
CD3E_GZMM,CD79A_RPS25,LYZ_SH2D1A,C12orf75_OAZ1
CD8B_LDHB,C12orf75_HOPX,EEF1A1_RPS28,PSAP_PYCARD
EEF1A1_PFN1,PRF1_RPL10A,CD8A_S100A9,CD8A_S100A8
HLA-DPB1_RPS12,HLA-DMB_SAMD3,GABARAP_RPLP0,PSAP_SMIM14
PSAP_RPS6,LY86_RPS28,GABARAP_RPS3A,BANK1_CD40
RPLP2_RPS3,PKIG_TSPAN13,LINC00926_TYMP,AC092580.4_RPL30
HOPX_RPS13,LGALS3_S100A9,GNG7_IRF8,FCER2_FCN1
RPS10_TALDO1,RPL14_RPS6,RPL11_SAT1,CEBPD_RPS5
FCER1G_GZMM,CD8B_RPS27,EEF1A1_IL7R,CD8A_RPS27A
LGALS1_S100A9,FCGRT_TCL1A,DUSP2_GRN,MALAT1_RPL23A
CTSS_SAMD3,FCER2_GZMK,CD72_TYMP,AC092580.4_GABARAP
RPS15A_TPT1,MARCH1_SAT1,FCER2_RPL5,GZMH_MALAT1
LY86_RPS23,CCL5_S100A4,BLK_SPI1,B2M_FCER1G
NPM1_PRF1,GZMK_HLA-DMA,ISG20_PSAP,CCL5_CD72
BLK_RPLP2,CFD_CXCR4,PNOC_S100A6,GZMM_HLA-B
HLA-DMA_RPL27A,GSTP1_KLRG1,BANK1_FCN1,LYAR_MALAT1
LDHB_RPS25,C12orf75_EEF1A1,HLA-A_TKT,CST3_MALAT1
RPL30_RPL31,ARPC5L_SERPINA1,CD8B_CEBPD,HLA-C_S100A6
B2M_CHST12,PKIG_SH2D2A,CD40_RPS15A,S100A9_TCL1A
LDHB_NCR3,CD79B_CD8B,B2M_HLA-DQA2,CYB561A3_HOPX
CFP_RAC1,CD2_HLA-DMB,CD68_CD72,CD74_LGALS1
CCL4_S100A6,FTL_PDLIM1,FTL_SPI1,RPS27_TMEM66
IRF8_RPS5,LDHB_RPS28,CD247_CST7,GPX1_HLA-C
CD79A_MATK,MS4A1_TALDO1,CDA_GZMM,GZMK_MALAT1
KLRG1_RARRES3,CD74_SERPINA1,CD3D_VPREB3,GZMM_RPS15A
GRN_HLA-DRA,GNG7_LTB,CD79B_LGALS1,MALAT1_TKT
RPS12_S100A11,CXCR4_NOSIP,LTB_LYAR,CD8A_S100A4
COTL1_NKG7,BRI3_CD3E,FCRL6_RPS27,MALAT1_RPS14
HLA-DPB1_SERPINA1,C12orf75_RPL13,TCL1A_TYMP,CD8B_RPS15A
GABARAP_IL7R,AP1S2_SPI1,CHST12_CST7,HLA-DQB1_PPAPDC1B
RPL31_RPS13,BANK1_CST3,EEF1A1_GSTP1,CST7_RPS10
AP1S2_FCER1G,CST3_MS4A6A,FTH1_RAC1,CCR7_PSAP
HLA-DQB1_PSAP,HLA-DRB5_S100A9,CHST12_EAF2,ARPC5L_BANK1
AIF1_HCST,BLVRB_FCRL6,NCF2_NCR3,ISG20_NEAT1
HLA-C_HLA-DRB1,PYCARD_SPI1,LTB_SMIM14,CD74_GABARAP
CD8B_GZMK,BANK1_CD74,IRF8_RPL3,FCER2_LGALS3
HLA-DMA_LYZ,HLA-DQA1_PYCARD,HLA-DMB_OAZ1,CD72_CD8A
HVCN1_RAC1,CD40_S100A4,CST3_S100A8,BANK1_HLA-B
FCRL6_RARRES3,BANK1_RPS14,RPL23A_TKT,AIF1_CYB561A3
HLA-DPA1_KLRG1,IL7R_PRF1,MS4A1_RPS25,CD72_CD99
GZMK_RPS3A,FGFBP2_GRN,KIAA0125_LY86,CD3E_PTPRCAP
HOPX_S100A9,RPL35A_RPSA,AIF1_CD3E,CD8A_MALAT1
MS4A1_MYL12A,ISG20_RPS5,FCER2_GRN,CD72_S100A9
RPL35A_SAT1,MARCH1_SH2D1A,CD247_NKG7,CD72_IL7R
CEBPD_RAC1,FCN1_S100A4,HLA-DQA1_SH2D1A,FCGRT_S100A11
MATK_RPS10,IL32_TYMP,CD99_TKT,BLK_RPL9
HVCN1_S100A11,CD79A_HLA-DMB,CD74_S100A8,RPS12_SH2D2A
CCR7_LYZ,IL32_LDHB,BLK_CFP,CD40_RPLP2
NEAT1_RPL11,C12orf75_GZMA,CD14_GZMH,NCF2_RPL10A
CYBA_RPS11,HLA-DQB1_RPSA,HVCN1_RPL30,HLA-E_RPL36
KLRG1_RPS27A,NPM1_RPS28,COTL1_PTPRCAP,HLA-B_PTPRCAP
CST7_TSPAN13,BRI3_RPL21,LGALS1_SH2D1A,GZMK_RPL10
HLA-DOB_TKT,CFP_RPS3A,CDA_PNOC,ISG20_LGALS2
NEAT1_P2RX5,GZMA_TYROBP,COTL1_RPL14,NCF2_RPS20
LAG3_RPLP0,HLA-B_RPL13A,CYBA_RPL23A,RPL11_SH2D2A
RPS23_RPS25,CD79A_RPS6,CD68_TCL1A,CTSS_PDLIM1
CD3E_NEAT1,CD14_CD72,BRI3_IL7R,HLA-DRB5_SH2D2A
CD247_TYROBP,HLA-DQA1_RPS15A,CST7_HOPX,NCF2_SAMD3
NPM1_RPL11,CYB561A3_RPL21,RPS15A_TKT,ISG20_SPI1
LGALS1_RPS5,HLA-C_HLA-E,AIF1_SAMD3,EAF2_LGALS3
CXCR4_IRF8,HLA-B_RPS5,CDA_HVCN1,CYBA_FCER1G
IL32_RPL21,LYAR_LYZ,HLA-C_HLA-DMA,CD247_CD79B
CD40_NEAT1,GZMK_S100A8,HLA-A_NPC2,CST3_PPAPDC1B
RPS23_S100A6,CD14_DUSP2,BLK_RPS10,RPS3_TKT
CFD_LDHB,CD247_CD37,LAG3_NPM1,CST3_RPS28
COTL1_PPAPDC1B,HLA-A_LGALS2,RPS6_S100A6,LINC00926_RPL36
RPL27A_S100A4,CD3E_ISG20,GSTP1_TCL1A,CCL4_EAF2
HLA-DRA_HOPX,GZMM_RPS27A,FGFBP2_RPL36,FTH1_RPS23
BRI3_RPS3,GZMA_S100A11,IRF8_RPL10,CFP_RPL10
FGFBP2_RPL23A,RPS14_SAT1,CD99_IL32,RPL10_VPREB3
CFD_RAC1,LYZ_S100A4,DUSP2_TYMP,HLA-B_HLA-DRA
CD3D_FTL,NPM1_RPS5,FCRLA_HLA-DPB1,S100A11_SH2D1A
RPS25_SH2D2A,CTSS_CYBA,BANK1_CD68,CD2_GABARAP
CYBA_RPL23A,EAF2_HLA-DQA1,PYCARD_TCL1A,CD37_NCF2
LYAR_RPL35A,CD2_RPL21,FCRL6_RPS13,HLA-B_LGALS2
GABARAP_RPL13A,CD74_RPS28,RPL11_RPL35A,EAF2_FCRL6
CD247_RPL10,CD40_HLA-DPB1,CD2_HCST,NPC2_RPL23A
APMAP_RPL18A,CFP_HLA-DRA,BLVRB_TSPAN13,AIF1_MATK
PSAP_RPL13A,GZMM_RPL13,CD3E_HLA-DRA,FCER1G_SAMD3
AIF1_LGALS3,CTSW_FCRL6,CCL5_HLA-DRB1,FCRL6_GNG7
HLA-DRB1_RPS4X,CCR7_NCR3,GPX1_NCR3,CST7_TMEM66
GZMK_HOPX,AP1S2_RPL23A,HLA-DRB5_PKIG,CYBA_PNOC
CST7_RPL13A,HLA-E_RPLP2,GZMH_RPS18,CD72_CST7
RPS10_TSPO,HLA-DQB1_LGALS3,NOSIP_S100A9,MS4A6A_SAMD3
APMAP_RPL14,LGALS3_RPS4X,CD8A_IL7R,PRF1_PYCARD
CD8A_RPL14,CDA_RPL10A,CD14_RPL11,FCER2_RPL36
CD74_PTPRCAP,ARPC5L_RPS13,GSTP1_PFN1,CD8B_CTSS
CFD_TKT,RPL32_RPS10,NCR3_TMEM66,CD79A_RPL36
FCRL6_RPLP2,RPLP2_RPS27A,FTH1_HVCN1,CD247_FTL
CD8B_GABARAP,MALAT1_TYMP,CD8B_HLA-DQA2,LGALS1_TSPAN13
HVCN1_TALDO1,CD3D_SMIM14,FCRLA_RPS25,CYBA_HLA-DMB
S100A4_S100A9,PKIG_PTPRCAP,EEF1A1_MATK,NEAT1_TALDO1
APOBEC3G_HLA-DQB1,CD8A_RPL10,MALAT1_RPL10,P2RX5_RPS15A
CD3D_CD74,RPS15A_TYROBP,HLA-B_SPIB,GSTP1_NEAT1
EAF2_RPS6,HLA-B_RPL11,LDHB_RPLP0,CD40_RPS5
CD37_MALAT1,KIAA0125_RPS14,AIF1_FCRLA,HLA-DMB_RPL9
AIF1_HLA-DRA,DUSP2_HLA-E,CTSW_RPL36,CEBPD_S100A8
RPL11_SPI1,APMAP_LCK,RPS27_TIGIT,HLA-DMB_HOPX
RPS13_S100A6,LAG3_RPL21,NPM1_RPL9,RPS20_S100A11
HLA-DMB_TSPO,CD8B_MALAT1,CCL5_VPREB3,CD72_CYBA
C12orf75_RPS23,LAG3_NOSIP,C12orf75_HLA-E,BANK1_CYBA
CST7_LGALS1,RPL35A_TIGIT,CXCR4_LYZ,RPS13_SH2D2A
LY86_TPT1,S100A8_TIGIT,CD3E_HCST,GPX1_RPS15A
CST7_MYL12A,GABARAP_RPS5,RPS14_SH2D2A,LYAR_RPSA
RPS6_S100A6,PNOC_RPL11,AC092580.4_BLVRB,KIAA0125_RPLP2
NOSIP_RPS3A,OAZ1_RPS13,LGALS1_RPS23,NCR3_TSPAN13
RPS5_SAMD3,COTL1_RPS23,PYCARD_RPL13,CD8A_RPSA
CD3D_RPS18,RPL31_TYROBP,FCGRT_RPS6,RPL32_TSPAN13
CYB561A3_GZMA,APMAP_CYBA,GZMA_HLA-DPA1,HCST_IRF8
CCL4_RPL36,FCRLA_HLA-DMB,CST7_TYMP,TMEM66_TSPAN13
RPL36_RPS27,AP1S2_CD8B,PNOC_RPS27A,CST7_S100A8
LDHB_MALAT1,DUSP2_RPS14,BRI3_NCR3,CD8A_RPLP0
CD79B_HLA-C,EEF1A1_HLA-DPB1,HLA-DQB1_ISG20,PKIG_SNX2
HLA-DMB_HLA-DRB5,HLA-DOB_ISG20,CHST12_MALAT1,LINC00926_RPLP0
GZMH_RPSA,PNOC_RPL13,FCN1_FCRLA,LAG3_LST1
SH2D2A_TSPAN13,LGALS1_NOSIP,CD74_LGALS3,NPC2_RPS27
NCR3_RPL5,PTPRCAP_RAC1,B2M_HLA-DOB,CYBA_NEAT1
BRI3_FCRLA,CD3E_RPS14,GRN_TCL1A,SH2D2A_TKT
CD14_RPS15A,GPX1_HLA-DQA1,CD247_RPS6,RPL13A_SH2D2A
